id,healthCenterId,name,contractId,typeId,type,address,hasOnlineRecommendation,hasRecommendation,provinceName,cityName,latitude,longitude,distance,duration,specialty,URL,type_name
120898,163309,مرکز رادیولوژی و سونوگرافی کوروش-تهران,1073245,61,تصویربرداری,استان تهران-تقاطع بلوار کشاورزو کارگر-ساختمان 193-طبقه فوقاني بانک ملي,True,True,استان تهران,تهران,35.7073391422,51.3904526748,,,,https://iranassistance.com/medical-centers/120898,تصویربرداری
120899,163304,مرکز فیزیوتراپی عرفانیان-بجنورد,1073246,1000104,فیزیوتراپی,خراسان شمالي-بجنورد-خيابان اميريه جنوبي-کوچه کاريز-جنب آزمايشگاه طالقاني-ساختمان پزشکان کيان-پلاک104-طبقه3-واحد6,True,True,استان خراسان شمالی,بجنورد,37.4774527525,57.3261736946,,,,https://iranassistance.com/medical-centers/120899,فیزیوتراپی
120900,163312,مرکز رادیولوژی دهان،فک و صورت سهراب-تهران,1073247,61,تصویربرداری,تهران-ميدان شهدا-خيابان مجاهدين اسلام-نبش کوچه مشيري-ساختمان حکمت-پلاک 145-طبقه 4-واحد11و12,True,True,استان تهران,تهران,35.6918400148,51.4436216989,,,,https://iranassistance.com/medical-centers/120900,تصویربرداری
120901,163307,دندانپزشکی دکتر مهران بهارلوئی-ماهشهر,1073248,1000109,دندان پزشکی,خوزستان -ماهشهر-خيابان منتظري-روبروي آزمايشگاه پاليزيان-مجتمع اکسين-طبقه2,True,True,استان خوزستان,ماهشهر,30.5557341623,49.1972011338,,,,https://iranassistance.com/medical-centers/120901,دندان پزشکی
120902,163310,دندانپزشکی دکتر حمید اله دینی حصاروئیه-بندر امام خمینی,1073249,1000109,دندان پزشکی,خوزستان-بندر امام خميني-چهارراه-فاز1-جنب بانک صادرات,True,True,استان خوزستان,بندرامام  خميني,30.5516730975,49.0475713876,,,,https://iranassistance.com/medical-centers/120902,دندان پزشکی
120905,163303,دندانپزشکی دکترالهام ابوالحسن زاده-اردبیل,1073257,1000109,دندان پزشکی,استان اردبيل-شريعتي به سمت چهارراه امام خميني -روبه روي بانک ملي-ساختمان ايرانيان-بلوکA-طبقه6,True,True,استان اردبيل,مرکزي  اردبيل,38.2443012876,48.2921590948,,,,https://iranassistance.com/medical-centers/120905,دندان پزشکی
120906,155374,مرکز جراحی محدود نور-نور,1073259,1000103,جراحی محدود,مازندران - نور - خيابان امام سوردار - جنب داروخانه دکتر کالجي,True,True,استان مازندران,نور,36.465854,52.850388,,,,https://iranassistance.com/medical-centers/120906,جراحی محدود
120907,152274,عینک سازی آسیا-اردبیل,1073260,1000083,عینک سازی,اردبيل-فاز يک سبلان - خيابان خيرين - جنب درمانگاه آرتا شفابخش,True,True,استان اردبيل,مرکزي  اردبيل,38.2294332411,48.3017647959,,,,https://iranassistance.com/medical-centers/120907,عینک سازی
120910,163316,درمانگاه دندانپزشکی کارن-تبریز,1073263,1000109,دندان پزشکی,استان آذربايجان شرقي-تبريز-خيابان ابوريحان-نرسيده به آخر شريعتي-بعداز لاله زارجنوبي-بلوار ازادي-پلاک8-ساختمان راد-طبقه3-واحد1,True,True,استان آذربايجان شرقی,تبريز,38.0584307306,46.2782737454,,,,https://iranassistance.com/medical-centers/120910,دندان پزشکی
120911,163318,درمانگاه شبانه روزی میهن-ایذه,1073264,1000166,درمانگاه,خوزستان-ايذه-خيابان حافظ جنوبي-نبش کوچه غلامزاده-کوچه شهريار-پلاک54-طبقهاول و همکف-واحد1-ساختمان پزشکان ايرانيان,True,True,استان خوزستان,ايذه,31.8337154305,49.8681607924,,,,https://iranassistance.com/medical-centers/120911,درمانگاه
120912,163317,مطب دکترافشین زرین-ایذه,1073265,1000143,مطب,استان خوزستان-ايذه-حدفاصل چهارراه امام علي-جنب داروخانه دکتر مرداني,True,True,استان خوزستان,ايذه,31.3418435956,48.6805430971,,,تخصص بیماری‌های قلب و عروق,https://iranassistance.com/medical-centers/120912,مطب
120913,102419,عینک سازی نورا-اردبیل,1073266,1000083,عینک سازی,اردبيل-ميدان سرچشمه- ابتداي  کوي معصومين - ساختمان پزشکان سرچشمه - طبقه ي زيرين,True,True,استان اردبيل,مرکزي  اردبيل,38.2469475655,48.2938472957,,,,https://iranassistance.com/medical-centers/120913,عینک سازی
120914,163320,مطب دکتر مریم قاسمی سیف آباد-بوشهر,1073267,1000143,مطب,استان بوشهر-بندر بوشهر-خيابان سنگي-ساختمان بانک شهر-طبقه دوم-واحد203,True,True,استان بوشهر,بوشهر,28.9719358419,50.8360752547,,,تخصص بیماری‌های مغز و اعصاب (نورولوژی),https://iranassistance.com/medical-centers/120914,مطب
120915,163321,دندانپزشکی دکتر غزاله بیات-فشم,1073268,1000109,دندان پزشکی,تهران-فشم-ميدان امام خميني-جنب شهرداري-پلاک14-طبقه2-واحد6,True,True,استان تهران,فشم,35.9324641715,51.5283147104,,,,https://iranassistance.com/medical-centers/120915,دندان پزشکی
120917,153370,عینک سازی دیدبرتر-مشگین شهر,1073270,1000083,عینک سازی,اردبيل -مشگين شهر-خيابان خيام(کوچه برق)-روبروي داروخانه دکتر ميکائيلي,True,True,استان اردبيل,مشگين شهر,35.6968922184,51.3807473935,,,,https://iranassistance.com/medical-centers/120917,عینک سازی
120919,100715,بيمارستان مهرگان-کرمان,1073274,1000107,بیمارستان خصوصی,کرمان-خيابان ابوحامد-روبروي اوقاف,True,True,استان کرمان,کرمان,30.295493,57.068531,,,,https://iranassistance.com/medical-centers/120919,بیمارستان خصوصی
120921,163319,مطب دکتر سیدحسین شاروبندی-رشت,1073297,1000143,مطب,رشت-بلوار نماز-ساختمان الماس2-واحد20,True,True,استان گيلان,رشت,37.2981198747,49.5955650786,,,تخصص بيماري‌هاي قلب و عروق - فلوشيپ اقدامات مداخله‌اي قلب و عروق (اينترونشنال کارديولوژي) بزرگسالان,https://iranassistance.com/medical-centers/120921,مطب
120923,163324,داروخانه دکتر مسعودنیا-ماهشهر,1073299,1000105,داروخانه,ماهشهر-خيابان منتظري-فرعي مصطفي خميني-روبروي سونوگرافي دکتر خطيبي,True,True,استان خوزستان,ماهشهر,30.5567399034,49.1971983795,,,,https://iranassistance.com/medical-centers/120923,داروخانه
120924,163323,مرکز تصویربرداری شبانه روزی تابا-اهواز,1073300,61,تصویربرداری,خوزستان -اهواز-کيانپارس-فلکه دوم-ابتداي پهلوان شرقي-مجتمع جام جم -طبقه اول,True,True,استان خوزستان,اهواز,31.3382080769,48.6813251658,,,,https://iranassistance.com/medical-centers/120924,تصویربرداری
120925,163322,درمانگاه شبانه روزی ارغوان-ایذه,1073301,1000166,درمانگاه,خوزستان-ايذه-بلوار انقلاب-نرسيده به ميدان آزادگان-روبروي فني و حرفه اي-پلاک1-طبقه 1,True,True,استان خوزستان,ايذه,31.8134639234,49.8659922294,,,,https://iranassistance.com/medical-centers/120925,درمانگاه
120926,163313,دندانپزشکی دکتر دانیال قهری-بم,1073302,1000109,دندان پزشکی,کرمان-بم-خيابان امام خميني -بعد از مصلي -کوچه 33-پلاک 8-طبقه اول,True,True,استان کرمان,بم,29.1017655506,58.3570304765,,,,https://iranassistance.com/medical-centers/120926,دندان پزشکی
120929,101533,انستیتو کانسر البرز (البرز),1073330,61,تصویربرداری,کرج -عظيميه، ميدان مهران، نداي جنوبي، کوچه تيمسار شمس,True,True,استان البرز,کرج,35.835564,51.008443,,,,https://iranassistance.com/medical-centers/120929,تصویربرداری
120930,101219,مرکز جراحی محدود دوازده امام ( کرمان),1073331,1000103,جراحی محدود,کرمان - خيابان سرباز - بعداز سه راه هفده شهريور - روبروي بانک ملي,True,True,استان کرمان,کرمان,30.280741,57.082732,,,,https://iranassistance.com/medical-centers/120930,جراحی محدود
120931,102497,مرکز فوق تخصصی درمان ناباروری نجمیه -کرمان,1073332,1000103,جراحی محدود,کرمان -اتوبان – هفت باغ علوي-کيلومتر 4– بوستان آفتابگردان,True,True,استان کرمان,کرمان,30.2840592689,57.083951677,,,,https://iranassistance.com/medical-centers/120931,جراحی محدود
120932,101218,مرکز جراحی محدود پارک ( کرمان),1073333,1000103,جراحی محدود,کرمان- – خيابان سعدي - پارک نشاط,True,True,استان کرمان,کرمان,30.282939,57.068358,,,,https://iranassistance.com/medical-centers/120932,جراحی محدود
120933,102496,"مرکزجراحی بصیر( چشم پزشکی )-- مرکز جراحی,استان کرمان",1073334,1000103,جراحی محدود,کرمان - خيابان استقلال - کوچه شماره 10,True,True,استان کرمان,کرمان,30.283574,57.053847,,,,https://iranassistance.com/medical-centers/120933,جراحی محدود
120934,102913,بیمارستان تخصصی و فوق تخصصی پارس (گیلان),1073335,1000107,بیمارستان خصوصی,گيلان - رشت -بلوار شهيد قلي پور,True,True,استان گيلان,رشت,37.296556,49.576335,,,,https://iranassistance.com/medical-centers/120934,بیمارستان خصوصی
120936,163337,عینک سازی درمانگاه شاه چراغ-شیراز,1073337,1000083,عینک سازی,فارس-شيراز-سه راه احمدي-انتهاي خيابان 9دي(سردزک)-کوچه جنب مجتمع بين الحرمين(بانک شهر),True,True,استان فارس,شيراز,28.9692328923,50.8397364465,,,,https://iranassistance.com/medical-centers/120936,عینک سازی
120937,163338,مطب دکتر رضا نعمتی-بوشهر,1073339,1000143,مطب,استان بوشهر-خيابان سنگي-ساختمان پزشکان پارس-طبقه اول,True,True,استان بوشهر,بوشهر,28.9660053412,50.8369069201,,,تخصص بیماری‌های مغز و اعصاب (نورولوژی),https://iranassistance.com/medical-centers/120937,مطب
120938,163336,مطب دکتر محمدمهدی خواجه ئیان-بوشهر,1073340,1000143,مطب,بوشهر-خيابان امام خميني-ساختمان پزشکان جرجاني-طبقه اول,True,True,استان بوشهر,بوشهر,28.9746237535,50.8352383351,,,پزشک عمومي,https://iranassistance.com/medical-centers/120938,مطب
120939,101037,کلینیک آذین  کرمان کرمان,1073341,1000103,جراحی محدود,کرمان - خيابان ابن سينا,True,True,استان کرمان,کرمان,30.292005,57.065859,,,,https://iranassistance.com/medical-centers/120939,جراحی محدود
120940,100692,راضیه فیروز کرمان کرمان‌,1073342,1000107,بیمارستان خصوصی,کرمان-خيابان مطهري غربي -بيمارستان راضيه فير وز,True,True,استان کرمان,کرمان,30.28373,57.082164,,,,https://iranassistance.com/medical-centers/120940,بیمارستان خصوصی
120941,104181,"بیمارستان کارمانیا -- بیمارستان, کرمان",1073343,1000107,بیمارستان خصوصی,کرمان - خيابان ابن سينا,True,True,استان کرمان,کرمان,30.293003,57.068662,,,,https://iranassistance.com/medical-centers/120941,بیمارستان خصوصی
120944,163380,مرکز فیزیوتراپی رازقی-شیروان,1073364,1000104,فیزیوتراپی,خراسان شمالي -شيروان -ابتداي کمربندي قديم -شهيد قاسم سليماني 4-روبروي راهنمايي و رانندگي قديم-پلاک26-ساختمان آريايي -طبقه منفي يک,True,True,استان خراسان شمالی,شيروان,37.486301004,57.9494057661,,,,https://iranassistance.com/medical-centers/120944,فیزیوتراپی
120945,163379,دندانپزشکی دکترشقايق کريمي واجار گاهی-رامسر,1073365,1000109,دندان پزشکی,استان مازندران-رامسر-ساداتشهر-خيابان دستغيب-ساختمان سهيل-طبقه اول,True,True,استان مازندران,رامسر,36.8074517067,50.8789828334,,,,https://iranassistance.com/medical-centers/120945,دندان پزشکی
120948,157199,بیمارستان فاطمه الزهرا فراگیر سلامت-سیرجان,1073368,1000107,بیمارستان خصوصی,کرمان-سيرجان-منطقه ويژه اقتصادي بخش مسکوني-بلوار باستاني پاريزي-بلوار پاريز-خيابان پرديس 5-انتهاي خيابان - طبقه6,True,True,استان کرمان,سيرجان,29.4922491864,55.6438174321,,,,https://iranassistance.com/medical-centers/120948,بیمارستان خصوصی
120949,157217,درمانگاه شبانه روزی نقش جهان-شیراز,1073369,1000166,درمانگاه,استان فارس-شيراز-بلوار مدرس-خيابان آزادگان-مقابل خيابان آصف-نبش کوچه مريم,True,True,استان فارس,شيراز,29.5930399667,52.5787211252,,,,https://iranassistance.com/medical-centers/120949,درمانگاه
120950,156714,رادیولوژی دهان،فک و صورت ایرن-تهران,1073384,61,تصویربرداری,تهران-خيابان دولت-بين بلوار کاوه و چهارراه قنات-رو به روي پمپ بنزين-پلاک 308-ساختمان پارميس-طبقه 3-واحد 302,True,True,استان تهران,تهران,35.7803909991,51.453767742,,,,https://iranassistance.com/medical-centers/120950,تصویربرداری
120951,163381,عینک سازی فرادیدنوین-زاهدان,1073385,1000083,عینک سازی,سيستان و بلوچستان-زاهدان خيابان اميرالمومنين -نبش امير 29-طبقه همکف -واحد1,True,True,استان سیستان و بلوچستان,زاهدان,29.4962715889,60.8663472288,,,,https://iranassistance.com/medical-centers/120951,عینک سازی
120952,163377,داروخانه دکتر محمودی فر-ماهشهر,1073386,1000105,داروخانه,ماهشهر-خيابان 22 بهمن شرقي-مجتمع پزشکي مهرگان,True,True,استان خوزستان,ماهشهر,30.5572274541,49.1955874872,,,,https://iranassistance.com/medical-centers/120952,داروخانه
120953,163382,مرکز فیزیوتراپی تعادل-بابل,1073387,1000104,فیزیوتراپی,مازندران-بابل-ميدان 17 شهريور-کوچه هادي 3-ساختمان قلم چي-پلاک585-واحد1,True,True,استان مازندران,بابل,36.5477265417,52.6787884342,,,,https://iranassistance.com/medical-centers/120953,فیزیوتراپی
120955,156860,مرکزفیزیوتراپی سید ابراهیم میرسلیمانی-مرودشت,1070896,1000104,فیزیوتراپی,فارس-مرودشت-خيابان انقلاب-کوچه سوپرگوشت-ساختمان ششم سمت راست-جنب مطب دکتر صابر,True,True,استان فارس,مرودشت,29.8795349388,52.8084963094,,,,https://iranassistance.com/medical-centers/120955,فیزیوتراپی
120956,159719,مرکز فیزیوتراپی رویش-فسا,1070898,1000104,فیزیوتراپی,فارس-فسا-چهارراه پست-به سمت دادگستري قديم-خيابان شهيد قندي-طبقه 1,True,True,استان فارس,فسا,28.9374341047,53.6494546899,,,,https://iranassistance.com/medical-centers/120956,فیزیوتراپی
120957,161516,مرکز فیزیوتراپی ماد-مرودشت,1071009,1000104,فیزیوتراپی,فارس-مرودشت-خيابان انقلاب-روبروي پاساژ امام رضا-کوچه ي قنادي ماه,True,True,استان فارس,مرودشت,29.8717843086,52.8004368724,,,,https://iranassistance.com/medical-centers/120957,فیزیوتراپی
120958,159345,مرکز فیزیوتراپی اردیبهشت-فسا,1071076,1000104,فیزیوتراپی,فارس-شهرستان فسا-خيابان فلسطين-نبش کوچه8-پلاک1-طبقه1-واحد1,True,True,استان فارس,فسا,28.9494199508,53.6417341132,,,,https://iranassistance.com/medical-centers/120958,فیزیوتراپی
120959,160396,مرکز فیزیوتراپی آفتاب-شیراز,1071255,1000104,فیزیوتراپی,استان فارس - شيراز - خيابان معالي آباد - بلوار دکتر شريعتي - روبروي کلانتري - مجتمع دياموند - پلاک 151 - طبقه 5 - واحد 501,True,True,استان فارس,شيراز,29.6836934936,52.4671605763,,,,https://iranassistance.com/medical-centers/120959,فیزیوتراپی
120960,156937,مرکز فیزیوتراپی آرام-شیراز,1072413,1000104,فیزیوتراپی,فارس-شيراز-بلوار پاسداران-نبش فلاحي-پلاک 164-طبقه يک,True,True,استان فارس,شيراز,29.6228293267,52.482722288,,,,https://iranassistance.com/medical-centers/120960,فیزیوتراپی
120961,160703,مرکز فیزیوتراپی دلارام-صدرا,1072510,1000104,فیزیوتراپی,فارس-شيراز-صدرا-فازيک-بلوارامام خميني-نبش خيابان مهرزاد-ساختمان بنيامين -بلوک B-طبقه دوم-واحد6,True,True,استان فارس,شيراز,29.8084555116,52.4907309164,,,,https://iranassistance.com/medical-centers/120961,فیزیوتراپی
120962,105623,داروخانه دکتر جمالی (شیراز),1072594,1000105,داروخانه,شيراز- شهرک گويم - درمانگاه بوعلي سينا,True,True,استان فارس,شيراز,29.825206,52.392807,,,,https://iranassistance.com/medical-centers/120962,داروخانه
120963,105534,فیزیوتراپی تبسم(شیراز),1072900,1000104,فیزیوتراپی,فارس - شيراز - خيابان قصردشت- بين سه راه برق و چهار راه ملاصدرا - انتهاي کوچه 25 - پلاک 482,True,True,استان فارس,شيراز,29.622666,52.518585,,,,https://iranassistance.com/medical-centers/120963,فیزیوتراپی
120964,163237,درمانگاه دندانپزشکی گلبرگ پارسه-شیراز,1073033,1000109,دندان پزشکی,استان فارس- شيراز-بلوار پاسارگاد غربي-حد فاصل کوچه 9و11-پلاک 79,True,True,استان فارس,شيراز,29.6027527934,52.4775142607,,,,https://iranassistance.com/medical-centers/120964,دندان پزشکی
120965,155614,بیمارستان امام خمینی(ره)-اراک,1073044,1000123,بیمارستان غیر دولتی عمومی,مرکزي -اراک -کمربندي جنوبي -روبروي شهرک رضوي,True,True,استان مرکزی,اراک,34.0624457217,49.6827817579,,,,https://iranassistance.com/medical-centers/120965,بیمارستان غیر دولتی عمومی
120966,103105,درمانگاه دندانپزشکی خضراء-شیراز,1073131,1000109,دندان پزشکی,شيراز-خيابان ستارخان-بعدازمجتمع تجاري بهاران-روبروي نان سپيد-ساختمان خضراء-طبقه اول.,True,True,استان فارس,شيراز,29.628766,52.497925,,,,https://iranassistance.com/medical-centers/120966,دندان پزشکی
120967,157148,داروخانه شبانه روزی دکتر آهنگ-قشم,1073173,1000105,داروخانه,هرمزگان-قشم-ميدان شفا-جنب بيمارستان,True,True,استان هرمزگان,قشم,26.9588556207,56.2720035765,,,,https://iranassistance.com/medical-centers/120967,داروخانه
120968,163277,درمانگاه دندانپزشکی رزا-کرج,1073208,1000109,دندان پزشکی,البرز-کرج-مهرشهر-بلوار ارم-نبش خيابان 220-ساختمان داوين-طبقه اول-واحد1,True,True,استان البرز,کرج,35.8008049308,50.8940169524,,,,https://iranassistance.com/medical-centers/120968,دندان پزشکی
120969,101692,کلینیک دندان پزشکی یادگاران ( یزد ),1073238,1000109,دندان پزشکی,يزد - چهارراه مهديه,True,True,استان يزد,يزد,31.877982,54.361355,,,,https://iranassistance.com/medical-centers/120969,دندان پزشکی
120970,102713,"کلینیک ایران -- دندانپزشکی, یزد",1073240,1000109,دندان پزشکی,يزد - صفائيه-انتهاي بلوار شهيد قندي,True,True,استان يزد,يزد,31.833274,54.377159,,,,https://iranassistance.com/medical-centers/120970,دندان پزشکی
120971,104104,"کلینیک دندانپزشکی ابن سینا -- دندانپزشکی, یزد",1073242,1000109,دندان پزشکی,يزد - بلوارآزادگان - سه راه آزادشهر,True,True,استان يزد,يزد,31.895317,54.30187,,,,https://iranassistance.com/medical-centers/120971,دندان پزشکی
120972,104591,کلینیک دندانپزشکی آرمان (یزد),1073251,1000109,دندان پزشکی,يزد-خيابان کاشاني-ابتداي بلوار خاتم-ميدان قرآن-کوچه چهارم,True,True,استان يزد,يزد,31.865945,54.382089,,,,https://iranassistance.com/medical-centers/120972,دندان پزشکی
120974,147071,کلینیک دندانپزشکی آتیه-میبد,1073253,1000109,دندان پزشکی,يزد - ميبد - ميدان آيت الله اعرافي - خيابان اعرافي,True,True,استان يزد,ميبد,32.242513,54.035937,,,,https://iranassistance.com/medical-centers/120974,دندان پزشکی
120975,104177,درمانگاه شبانه روزی دندانپزشکی  فدک-یزد,1073254,1000109,دندان پزشکی,يزد - خيابان امام خميني - روبروي سه راهي فهادان-کوچه شهيد آبشوري,True,True,استان يزد,يزد,31.904826,54.374503,,,,https://iranassistance.com/medical-centers/120975,دندان پزشکی
120976,104051,"کلینیک دندانپزشکی کسری -- دندانپزشکی, یزد",1073255,1000109,دندان پزشکی,يزد -بلوار پروفسور حسابي -نبش بلوار فلسطين,True,True,استان يزد,يزد,31.838427,54.375168,,,,https://iranassistance.com/medical-centers/120976,دندان پزشکی
120977,104088,"کلینیک دندانپزشکی سعید مقدم -- دندانپزشکی, یزد",1073258,1000109,دندان پزشکی,يزد - بلوار شهيد قندي نبش ميدان رياضي کوچه ساقي سه,True,True,استان يزد,يزد,31.829008,54.379769,,,,https://iranassistance.com/medical-centers/120977,دندان پزشکی
120978,103827,درمانگاه دندانپزشکی لبخند-گرگان,1073271,1000109,دندان پزشکی,گلستان-گرگان-جاده ناهار خوران-عدالت 81-ساختمان البرز,True,True,استان گلستان,گرگان,36.813771,54.452543,,,,https://iranassistance.com/medical-centers/120978,دندان پزشکی
120979,105079,"دندانپزشکی دکتر محمد تیموری -- دندانپزشکی, گلستان",1073272,1000109,دندان پزشکی,گلستان-گرگان-شاليکوبي-عدالت19-ساختمان پزشکان مهرگان-طبقه4,True,True,استان گلستان,گرگان,36.8313772366,54.4395517867,,,,https://iranassistance.com/medical-centers/120979,دندان پزشکی
120980,102176,درمانگاه دندانپزشکی پردیس-گرگان,1073273,1000109,دندان پزشکی,گلستان -گرگان-خيابان وليعصر-عدالت35-طبقه فوقاني آزمايشگاه دکتر مفيد-پلاک34,True,True,استان گلستان,گرگان,36.828043,54.444064,,,,https://iranassistance.com/medical-centers/120980,دندان پزشکی
120981,160156,درمانگاه دندانپزشکی بهشت هیرکان-گرگان,1073275,1000109,دندان پزشکی,استان گلستان-گرگان-خيايان شهيد بهشتي-جنب ساختمان دادگستري-پلاک1-طبقه1-واحد1,True,True,استان گلستان,گرگان,36.8422086471,54.4354791569,,,,https://iranassistance.com/medical-centers/120981,دندان پزشکی
120982,160376,درمانگاه دندانپزشکی ایران-گرگان,1073276,1000109,دندان پزشکی,گلستان-گرگان-اول عدالت 21 -سمت چپ -طبقه همکف -واحد1,True,True,استان گلستان,گرگان,36.8538772154,54.4383140851,,,,https://iranassistance.com/medical-centers/120982,دندان پزشکی
120983,105409,دندانپزشکی دکتر بهاره اخلاقی(گرگان),1073277,1000109,دندان پزشکی,گرگان- خيابان وليعصر - عدالت 13-ساختمان پزشکان سينا- طبقه سوم- واحد13,True,True,استان گلستان,گرگان,36.833037,54.439699,,,,https://iranassistance.com/medical-centers/120983,دندان پزشکی
120984,160577,دندانپزشکی دکترآیدا میرزائی-گرگان,1073278,1000109,دندان پزشکی,استان گلستان-گرگان-عدالت36-کوچه ميراب-ساختمان آذر-طبقه سوم-واحد301,True,True,استان گلستان,گرگان,36.8277518522,54.4475168947,,,,https://iranassistance.com/medical-centers/120984,دندان پزشکی
120985,103742,دندانپزشکی دکتر زوار دندانپزشکی گلستان,1073279,1000109,دندان پزشکی,گرگان -خيابان وليعصر -عدالت 14-پاساژ صدرا -طبقه دوم -پلاک 205,True,True,استان گلستان,گرگان,36.831877,54.441029,,,,https://iranassistance.com/medical-centers/120985,دندان پزشکی
120986,155248,دندانپزشکی دکتر عابدین زمانی-علی آباد,1073280,1000109,دندان پزشکی,گلستان-شهرستان علي آباد کتول چهارراه جنگلده,True,True,استان گلستان,علي آباد,36.9126362758,54.8670083638,,,,https://iranassistance.com/medical-centers/120986,دندان پزشکی
120987,105408,دندانپزشکی دکتر فرزانه بارانی کرباسکی( متخصص اطفال دندانپزشک )گرگان,1073281,1000109,دندان پزشکی,گلستان - گرگان- نبش عدالت 60- ساختمان دکتر فرهنگي- طبقه اول - واحد3,True,True,استان گلستان,گرگان,36.815637,54.452491,,,,https://iranassistance.com/medical-centers/120987,دندان پزشکی
120988,103846,"کلینیک دندانپزشکی دکتر وحید -- دندانپزشکی, گلستان",1073282,1000109,دندان پزشکی,استان گلستان -شهرستان کردکوي-جنب خيابان ملک الشعرا,True,True,استان گلستان,گرگان,36.794171,54.110098,,,,https://iranassistance.com/medical-centers/120988,دندان پزشکی
120989,104212,دندانپزشکی دکتر گلنازحق پناه-گنبدکاووس,1073283,1000109,دندان پزشکی,استان گلستان ،گنبدکاووس،خيابان طالقاني شرقي،روبروي بيمارستان بسکي،مجتمع هيراد-طبقه سوم -واحد 10,True,True,استان گلستان,گنبدکاووس,37.250987,55.181643,,,,https://iranassistance.com/medical-centers/120989,دندان پزشکی
120990,155008,دندانپزشکی دکتر مصطفی منتظری-گرگان,1073284,1000109,دندان پزشکی,گلستان-گرگان-خيابان وليعصر-پاساژکوروش-طبقه دوم -واحد يک,True,True,استان گلستان,گرگان,36.8290253442,54.4426012448,,,,https://iranassistance.com/medical-centers/120990,دندان پزشکی
120991,157360,دندانپزشکی دکترسهراب تیموری-گرگان,1073285,1000109,دندان پزشکی,گلستان-گرگان-خيابان وليعصر-عدالت9-پاساژقاسمي-طبقه3-واحد2,True,True,استان گلستان,گرگان,36.8340183526,54.4388847957,,,,https://iranassistance.com/medical-centers/120991,دندان پزشکی
120992,157356,درمانگاه دندانپزشکی بهار-گنبد کاووس,1073286,1000109,دندان پزشکی,گلستان-گنبد کاووس-خيابان سرابي-تقاطع خيام-جنب نظام مهندسي,True,True,استان گلستان,گنبدکاووس,37.2539209431,55.1716577955,,,,https://iranassistance.com/medical-centers/120992,دندان پزشکی
120993,157459,دندانپزشکی دکترغلامرضا شیبانی-گرگان,1073287,1000109,دندان پزشکی,گلستان-گرگان-خيابان شاليکوبي-عدالت 18-مجتمع البرز- طبقه اول,True,True,استان گلستان,گرگان,36.830966915,54.442101927,,,,https://iranassistance.com/medical-centers/120993,دندان پزشکی
120994,156070,درمانگاه دندانپزشکی ابن سینا-آق قلا,1073288,1000109,دندان پزشکی,گلستان -آق قلا-خيابان شهيد رجايي-کوچه اتحاد يکم-مجتمع فارابي-طبقه دوم,True,True,استان گلستان,اق  قلا,37.0155536724,54.4577747896,,,,https://iranassistance.com/medical-centers/120994,دندان پزشکی
120995,159596,دندانپزشکی دکترفرشادارجمند-گرگان,1073289,1000109,دندان پزشکی,استان گلستان-گرگان-عدالت5-پاساژآريا-طبقه4-واحد129,True,True,استان گلستان,گرگان,36.842516064,54.4330639601,,,,https://iranassistance.com/medical-centers/120995,دندان پزشکی
120996,157460,دندانپزشکی درمانگاه شبانه روزی آرامش-بندرترکمن,1073290,1000109,دندان پزشکی,گلستان -بندرترکمن -ميدان مختومقلي -خيابان جمهوري-بين جمهوري 4 و 6-پلاک 106-طبقه1-واحد1,True,True,استان گلستان,بندرترکمن,36.8847594339,54.0690042854,,,,https://iranassistance.com/medical-centers/120996,دندان پزشکی
120997,160419,درمانگاه دندانپزشکی دکتر پورشریف-کلاله,1073291,1000109,دندان پزشکی,استان گلستان - کلاله - خيابان انقلاب - روبروي مسجد جامع - کوچه انقلاب 9,True,True,استان گلستان,کلاله,37.3796849871,55.4924992859,,,,https://iranassistance.com/medical-centers/120997,دندان پزشکی
120998,159278,دندانپزشکی دکتر عباد ملاحی-گرگان,1073292,1000109,دندان پزشکی,گلستان-گرگان-خيابان وليعصر-بين عدالت 8 و 10-ساختمان پزشکان وليعصر-طبقه 1,True,True,استان گلستان,گرگان,36.8337100873,54.4397556871,,,,https://iranassistance.com/medical-centers/120998,دندان پزشکی
120999,160736,دندانپزشکی دکترابوالفضل گوکلنی-فاضل آباد,1073293,1000109,دندان پزشکی,استان گلستان-فاضل آباد-روبه روي بانک کشاورزي-جنب آژانس گلستان-طبقه اول,True,True,استان گلستان,فاضل  اباد,36.8990095986,54.7533134146,,,,https://iranassistance.com/medical-centers/120999,دندان پزشکی
121000,160720,دندانپزشکی دکتر علیرضا عقیلی نسب-آزادشهر,1073294,1000109,دندان پزشکی,گلستان-آزاد شهر-خيابان امام-روبروي بانک انصار(سابق),True,True,استان گلستان,ازادشهر,37.0887751119,55.173681487,,,,https://iranassistance.com/medical-centers/121000,دندان پزشکی
121001,159896,دندانپزشکی دکتر شبنم نعیمی طبیعی-گرگان,1073295,1000109,دندان پزشکی,گلستان-گرگان-خيابان وليعصر-بين عدالت 18-ساختمان فارابي-طبقه4,True,True,استان گلستان,گرگان,36.8309748405,54.4418181447,,,,https://iranassistance.com/medical-centers/121001,دندان پزشکی
121002,157096,دندانپزشکی دکتر محمدرضا کاظمی پور-گرگان,1073296,1000109,دندان پزشکی,گلستان-گرگان-خيابان وليعصر (عج)-عدالت 21-مجتمع افق-طبقه 5,True,True,استان گلستان,گرگان,36.8429797811,54.4340467504,,,,https://iranassistance.com/medical-centers/121002,دندان پزشکی
